0.037763 0.043685 0.021620
0.040658 0.043955 0.020461
0.043644 0.045493 0.021735
0.040720 0.044980 0.022273
0.034980 0.043583 0.023994
0.038751 0.044743 0.022982
0.037751 0.045361 0.025151
0.040765 0.046366 0.024227
0.035327 0.043267 0.020898
0.034647 0.043474 0.022706
0.031906 0.043296 0.026139
0.029111 0.043387 0.028767
0.024050 0.042662 0.032206
0.026043 0.043533 0.031830
0.023245 0.043248 0.035444
0.018196 0.027997 0.021372
0.019885 0.028121 0.020520
0.023273 0.040992 0.024298
0.023362 0.041073 0.027680
0.026088 0.041102 0.027759
0.021802 0.041631 0.027763
-0.008073 0.033129 0.049590
-0.005607 0.033270 0.049129
-0.014406 0.030532 0.051339
-0.002687 0.033282 0.048754
-0.008731 0.030247 0.049762
0.000081 0.030265 0.036647
0.002925 0.028627 0.036890
0.000852 0.028854 0.038065
-0.002294 0.028541 0.040703
0.000495 0.028489 0.040121
-0.004656 0.028658 0.040716
-0.002493 0.028412 0.042728
-0.008430 0.028531 0.043198
-0.005968 0.028521 0.043086
-0.005059 0.028486 0.045730
-0.011151 0.028477 0.045830
-0.008351 0.028462 0.046241
-0.011716 0.028648 0.048700
-0.008352 0.028936 0.048693
-0.010926 0.029166 0.049752
-0.015747 0.028978 0.050702
-0.011709 0.029916 0.050673
0.005468 0.049119 0.052882
0.008585 0.049610 0.052505
0.011244 0.049850 0.052112
0.008446 0.052042 0.053477
0.007942 0.052994 0.055252
0.011719 0.052512 0.052471
0.006462 0.054552 0.057150
0.008452 0.054466 0.056482
0.011316 0.055397 0.055517
0.008461 0.055962 0.057624
0.011332 0.058716 0.057967
0.011518 0.061248 0.059225
0.013555 0.052351 0.051456
0.014937 0.052660 0.051112
0.012598 0.054575 0.053571
0.014572 0.055351 0.052924
0.016561 0.055580 0.051704
0.017787 0.054989 0.050552
0.020210 0.055482 0.049283
0.013249 0.056101 0.054538
0.011804 0.057601 0.056872
0.014005 0.058320 0.055663
0.015304 0.057555 0.054012
0.017282 0.058317 0.053378
0.020028 0.058542 0.052441
0.020950 0.057676 0.050762
0.023087 0.058385 0.049463
0.015738 0.059046 0.054663
0.022056 0.059193 0.051510
0.013617 0.061246 0.057781
0.015106 0.061223 0.056414
0.017292 0.061258 0.055182
0.020265 0.061513 0.054577
0.021131 0.060657 0.053706
0.023008 0.061471 0.052415
0.019996 0.064173 0.055629
0.022160 0.064452 0.054656
0.022485 0.043488 0.033570
0.024215 0.044194 0.032555
0.026346 0.044507 0.031537
0.022933 0.044967 0.034247
0.022027 0.046466 0.036476
0.023854 0.047255 0.035103
0.024942 0.046391 0.033638
0.027082 0.047059 0.032725
0.029224 0.047906 0.031946
0.021531 0.049893 0.038959
0.023060 0.050250 0.037426
0.024497 0.049880 0.036216
0.026653 0.050147 0.034760
0.027821 0.049299 0.033447
0.029890 0.050136 0.032558
0.032929 0.049924 0.029926
0.034209 0.049219 0.027720
0.031924 0.050736 0.031483
0.034638 0.050677 0.028370
0.020534 0.052791 0.040543
0.022040 0.052780 0.039196
0.023792 0.052900 0.037687
0.024746 0.052111 0.036948
0.026898 0.052787 0.035671
0.030070 0.052573 0.033219
0.032454 0.052951 0.031926
0.033927 0.052573 0.030309
0.035108 0.053110 0.029089
0.028846 0.053477 0.034099
0.030256 0.055925 0.033695
0.032889 0.056351 0.032305
0.034031 0.054860 0.031059
0.035633 0.056326 0.029529
0.046755 0.060548 0.028412
0.049483 0.063794 0.027826
0.049692 0.066715 0.027429
0.052460 0.066564 0.026952
0.055441 0.068650 0.026472
0.055442 0.069982 0.025541
0.058456 0.070002 0.026053
0.058451 0.072015 0.024743
0.061593 0.071857 0.024549
0.060961 0.074013 0.023224
0.064143 0.075002 0.021471
0.044370 0.060176 0.030825
0.045671 0.060983 0.029717
0.046383 0.063291 0.030254
0.047497 0.062837 0.028555
0.047164 0.065813 0.030711
0.048051 0.065164 0.028803
0.048434 0.067263 0.029382
0.047747 0.068488 0.031349
0.065092 0.072609 0.022608
0.068098 0.072665 0.019224
0.069099 0.071584 0.018031
0.069775 0.072165 0.016076
0.067031 0.075365 0.018607
0.070589 0.071991 0.012890
0.069279 0.074316 0.015658
0.051898 0.045824 0.003902
0.050000 0.045369 0.001031
0.054917 0.047482 0.003972
0.053515 0.047326 0.000994
0.057996 0.049256 0.003970
0.057172 0.049223 0.002002
0.056125 0.049056 0.000504
0.058973 0.050726 0.000975
0.060951 0.052351 0.000971
0.062516 0.053853 0.000947
0.064244 0.055454 0.000952
0.063102 0.055350 -0.001020
0.066874 0.057772 0.003917
0.066255 0.057939 0.001583
0.065320 0.057383 0.000261
0.068013 0.060658 0.003898
0.066905 0.060554 0.000907
0.069784 0.063604 0.006891
0.069169 0.063695 0.004099
0.068481 0.062784 0.002894
0.070699 0.066452 0.009888
0.070599 0.066442 0.006882
0.070647 0.069219 0.012894
0.070887 0.069241 0.009882
0.070795 0.069225 0.006866
0.070752 0.072003 0.009878
0.048847 0.044316 0.004313
0.050153 0.044940 0.004038
0.049326 0.044350 0.007237
0.050868 0.045219 0.006669
0.035155 0.043380 0.014551
0.037736 0.044431 0.014125
0.031636 0.042131 0.017965
0.034558 0.042761 0.017610
0.037767 0.044043 0.017458
0.028635 0.041760 0.020300
0.031395 0.042162 0.020494
0.033115 0.042518 0.020518
0.029053 0.042030 0.022696
0.031304 0.042309 0.022171
0.032062 0.042766 0.023276
0.025850 0.041937 0.023222
0.025892 0.042012 0.025895
0.028387 0.042240 0.025284
0.029374 0.042705 0.026280
0.023435 0.041850 0.026451
0.020421 0.041805 0.028909
0.023008 0.041995 0.028960
0.025202 0.042295 0.029140
0.026722 0.042808 0.029290
0.022582 0.042243 0.031980
0.015397 0.027665 0.017749
0.018190 0.027815 0.017729
0.015292 0.027768 0.020804
-0.000166 0.030020 0.031656
0.000529 0.028937 0.030703
0.000247 0.030698 0.034189
-0.001357 0.032023 0.032974
0.009156 0.045983 0.043638
0.008965 0.048589 0.043464
0.011354 0.048159 0.042989
0.005509 0.048847 0.044571
0.007491 0.048855 0.043898
0.011452 0.050385 0.042719
-0.003421 0.043057 0.047389
-0.001228 0.043442 0.046901
-0.000226 0.042877 0.046354
0.002669 0.043006 0.045573
0.005847 0.046201 0.044677
0.007714 0.045884 0.044097
0.002674 0.046358 0.045604
0.018960 0.044530 0.028203
0.017405 0.045191 0.029698
0.008879 0.041123 0.036375
0.005653 0.041082 0.037543
0.002415 0.040953 0.039501
0.005891 0.040875 0.039570
0.002679 0.040841 0.042066
0.005438 0.040944 0.042105
-0.000555 0.040895 0.042480
-0.000226 0.041176 0.044689
0.002506 0.041104 0.044013
-0.003499 0.041156 0.045332
-0.002120 0.041534 0.046179
0.005471 0.051243 0.053025
0.002476 0.052903 0.054816
0.005469 0.053027 0.055565
0.002475 0.054519 0.056971
0.005268 0.055438 0.057927
0.002473 0.056070 0.058445
0.002471 0.057891 0.059613
0.005471 0.057546 0.059518
0.008464 0.058189 0.058849
0.002470 0.059039 0.060371
0.005468 0.059038 0.060343
0.005470 0.061154 0.060582
0.008467 0.061069 0.059668
0.008227 0.064243 0.060242
0.008971 0.063182 0.059970
0.011278 0.063923 0.059787
0.011826 0.067219 0.059481
0.013959 0.064054 0.058303
0.016827 0.064061 0.056296
0.014320 0.067422 0.057974
0.017075 0.067094 0.056685
0.020125 0.066905 0.055830
0.016337 0.068822 0.057404
0.018344 0.070239 0.056795
0.020054 0.070251 0.055751
0.016749 0.070898 0.058008
0.022206 0.070022 0.054645
0.023733 0.070488 0.053540
0.025987 0.070309 0.052028
0.029093 0.070355 0.050368
0.031000 0.070343 0.048727
0.032566 0.073138 0.047947
0.025845 0.073651 0.051839
0.028986 0.073703 0.050236
0.031408 0.073950 0.048759
0.034939 0.073756 0.046539
0.037944 0.073728 0.043844
0.032869 0.076436 0.047968
0.034870 0.076436 0.046462
0.037845 0.076408 0.043725
0.038406 0.062893 0.028247
0.030388 0.057326 0.033703
0.032467 0.057178 0.031787
0.035547 0.062117 0.028310
0.032553 0.059828 0.030886
0.035736 0.059465 0.030765
0.034578 0.060227 0.029708
0.039045 0.061633 0.029775
0.041529 0.063083 0.028317
0.029015 0.057658 0.036688
0.031036 0.058118 0.032545
0.029244 0.060376 0.037023
0.030544 0.060368 0.033982
0.031087 0.059480 0.032635
0.029241 0.063068 0.037041
0.030551 0.062972 0.034541
0.048561 0.063259 0.022504
0.049650 0.062944 0.019403
0.047419 0.065621 0.019502
0.046946 0.064977 0.022568
0.044259 0.065218 0.024975
0.044268 0.064082 0.026420
0.041401 0.065273 0.025507
0.032131 0.034770 0.005554
0.034822 0.037140 0.004697
0.032610 0.036271 0.004085
0.038781 0.039436 0.004843
0.036255 0.038233 0.004170
0.035853 0.039566 0.001818
0.041568 0.042115 0.004552
0.039930 0.041277 0.003583
0.038435 0.041671 0.001629
0.040520 0.042727 0.002591
0.044259 0.045270 0.004702
0.042840 0.044312 0.003534
0.045084 0.047858 0.004284
0.046056 0.048764 0.005447
0.048031 0.051050 0.007459
0.046567 0.050908 0.004962
0.049981 0.054009 0.010432
0.049202 0.054153 0.008097
0.048503 0.053632 0.006794
0.050107 0.056778 0.010419
0.049218 0.056468 0.008071
0.050467 0.059590 0.013418
0.049608 0.059512 0.010415
0.049883 0.062975 0.016453
0.032528 0.037029 0.002989
0.040573 0.047012 0.008801
0.038622 0.046010 0.008964
0.032386 0.043107 0.011725
0.036967 0.045196 0.009541
0.029096 0.042188 0.012548
0.030725 0.042378 0.012706
0.035001 0.043808 0.012342
0.037545 0.044748 0.011962
0.026083 0.041668 0.014287
0.028762 0.041917 0.014596
0.031471 0.042221 0.014866
0.033213 0.042617 0.014854
0.025997 0.041549 0.017170
0.028946 0.041796 0.017355
0.023961 0.042191 0.017108
0.025824 0.041891 0.020525
0.023724 0.043132 0.020495
0.023169 0.043147 0.022798
0.023830 0.042278 0.024325
0.022056 0.043071 0.025067
0.019927 0.043207 0.026331
0.020442 0.042266 0.027285
0.011836 0.041694 0.029225
0.014265 0.041616 0.029157
0.016939 0.041671 0.029652
0.011212 0.041782 0.032191
0.013915 0.041768 0.032301
-0.001910 0.028725 0.027981
-0.005277 0.030781 0.028063
-0.002734 0.029647 0.028946
-0.002593 0.031123 0.030637
-0.005590 0.032723 0.030761
-0.003221 0.032495 0.031719
-0.003429 0.048821 0.047497
-0.001459 0.048825 0.046783
0.000052 0.048830 0.046340
0.002537 0.048835 0.045531
0.002435 0.051253 0.044549
0.004774 0.050976 0.044048
0.006117 0.051403 0.043712
0.008450 0.051144 0.043435
0.005459 0.053520 0.045593
-0.009692 0.043325 0.049901
-0.009019 0.042347 0.049210
-0.012114 0.043088 0.050449
-0.006184 0.043029 0.048329
-0.009714 0.045647 0.049903
-0.008413 0.046164 0.049438
-0.006183 0.046002 0.048573
-0.003253 0.046115 0.047556
-0.001303 0.046190 0.046856
0.000175 0.046249 0.046380
-0.011550 0.041659 0.049182
-0.012528 0.041236 0.048190
0.014559 0.045470 0.027362
0.017174 0.045299 0.027599
0.011662 0.045434 0.027704
0.011221 0.045533 0.030229
0.013969 0.045609 0.030273
0.008283 0.045413 0.030633
0.005892 0.045562 0.033008
0.008752 0.045647 0.032320
0.000159 0.041117 0.039365
-0.003007 0.041071 0.039924
-0.006023 0.040983 0.040534
-0.003102 0.040921 0.042266
-0.006196 0.040931 0.042302
-0.006127 0.040986 0.044904
-0.009650 0.040985 0.045454
-0.009332 0.041173 0.047504
-0.006360 0.041375 0.047128
-0.002453 0.040353 0.042206
-0.005458 0.041816 0.043280
-0.002461 0.041827 0.043580
-0.005712 0.043719 0.045065
-0.002463 0.043446 0.045698
-0.004971 0.044875 0.046215
-0.002465 0.044945 0.046928
-0.005464 0.047038 0.046769
-0.002462 0.047118 0.047562
0.000545 0.047031 0.046702
-0.002474 0.049860 0.047251
0.000540 0.049851 0.047100
0.003542 0.049771 0.046347
0.000534 0.052020 0.047909
0.003736 0.052559 0.047927
0.006755 0.052925 0.046887
0.000537 0.053503 0.048906
0.002532 0.053492 0.048789
0.003549 0.055599 0.049168
0.006291 0.056489 0.048332
0.009534 0.059488 0.047061
0.008604 0.054141 0.046429
0.009033 0.056787 0.047154
0.010220 0.055946 0.045796
0.012118 0.056697 0.045095
0.012182 0.059470 0.046090
0.013553 0.059488 0.045439
0.015130 0.059488 0.044201
0.016802 0.059491 0.043105
0.011829 0.062167 0.046476
0.013624 0.062210 0.045568
0.015425 0.062215 0.044659
0.020420 0.073655 0.056310
0.022275 0.073893 0.054891
0.023548 0.073504 0.053439
0.019495 0.076394 0.057644
0.020979 0.076174 0.056560
0.022861 0.076638 0.055469
0.024047 0.075678 0.053640
0.025596 0.076572 0.052369
0.026648 0.075660 0.051242
0.028769 0.076362 0.049940
0.031462 0.076406 0.048564
0.020204 0.079117 0.057827
0.023418 0.079066 0.055926
0.026151 0.079010 0.052834
0.028984 0.078855 0.050272
0.031156 0.079447 0.049026
0.032496 0.078889 0.048025
0.034823 0.079050 0.046792
0.037856 0.079098 0.043757
0.022194 0.079859 0.057186
0.025204 0.079824 0.054477
0.027873 0.079770 0.051290
0.036267 0.079833 0.045878
0.022332 0.081896 0.057403
0.023486 0.081885 0.056428
0.025332 0.082015 0.055045
0.026696 0.081496 0.053130
0.028344 0.082196 0.052017
0.029716 0.081638 0.051068
0.031921 0.081770 0.049656
0.034741 0.081851 0.047197
0.036620 0.082082 0.045818
0.038184 0.081713 0.043869
0.033410 0.082558 0.048799
0.032051 0.084612 0.050374
0.033884 0.084827 0.048914
0.035149 0.084442 0.047459
0.036796 0.084553 0.045791
0.038435 0.084510 0.043777
0.032449 0.062637 0.030987
0.033619 0.063084 0.029276
0.034448 0.065930 0.027314
0.035573 0.065712 0.025072
0.035764 0.063932 0.026175
0.031316 0.062888 0.032972
0.029233 0.065761 0.037057
0.030715 0.065689 0.034788
0.031556 0.065626 0.033344
0.032619 0.065528 0.031334
0.033777 0.065628 0.028860
0.029269 0.068458 0.037128
0.030789 0.068397 0.034938
0.031615 0.068334 0.033462
0.032779 0.068746 0.031380
0.047419 0.065839 0.016536
0.044579 0.067046 0.019633
0.043773 0.067371 0.019632
0.044732 0.066417 0.022202
0.041624 0.067225 0.020306
0.041692 0.066644 0.022539
0.038444 0.065848 0.022634
0.039071 0.065213 0.024735
0.037682 0.064077 0.026188
0.056366 0.053396 -0.005993
0.057160 0.054910 -0.006939
0.061454 0.057395 -0.004812
0.059614 0.056382 -0.005979
0.058103 0.057204 -0.007445
0.063655 0.060478 -0.004389
0.062196 0.059858 -0.005711
0.065493 0.063199 -0.003077
0.063992 0.063751 -0.005182
0.062851 0.062266 -0.006001
0.066754 0.066089 -0.002107
0.068395 0.069247 0.000204
0.066684 0.069205 -0.001715
0.068897 0.071143 0.001865
0.068193 0.072239 0.000693
0.069524 0.075192 0.006977
0.069134 0.074415 0.004522
0.068146 0.075714 0.003674
0.067315 0.077880 0.007018
0.065661 0.067833 -0.002910
0.051835 0.050515 -0.005523
0.052336 0.052152 -0.007122
0.055112 0.054574 -0.007868
0.060266 0.057878 -0.006274
0.060602 0.060321 -0.007091
0.040053 0.047859 0.006531
0.037667 0.047062 0.006221
0.040819 0.049379 0.005356
0.034569 0.044880 0.008564
0.034519 0.046311 0.005959
0.037882 0.048480 0.004558
0.039359 0.050049 0.003771
0.029046 0.043634 0.007972
0.031769 0.043890 0.009071
0.032424 0.044968 0.007081
0.026235 0.041906 0.011297
0.028461 0.042548 0.010224
0.023134 0.041518 0.011963
0.023013 0.041783 0.014361
0.021865 0.043018 0.015931
0.023304 0.042765 0.017692
0.033861 0.045238 0.007122
0.008236 0.041503 0.026579
0.010738 0.041872 0.026575
0.005655 0.041984 0.028886
0.008159 0.041726 0.029627
0.011721 0.043179 0.018893
0.011440 0.044883 0.021701
0.013459 0.045034 0.023013
0.008405 0.045061 0.024661
0.011284 0.045252 0.025261
0.005587 0.045147 0.027614
-0.012288 0.048949 0.050402
-0.009521 0.051489 0.048975
-0.006573 0.051528 0.047719
-0.004085 0.050791 0.047172
-0.003333 0.051741 0.046255
-0.000583 0.051330 0.045507
-0.000542 0.054164 0.045289
0.002444 0.053341 0.044649
0.002467 0.055072 0.046894
-0.000544 0.057213 0.047658
-0.015094 0.043069 0.050664
-0.015290 0.046086 0.050863
-0.012058 0.045790 0.050590
-0.010127 0.048650 0.049914
-0.008623 0.048711 0.049440
-0.006215 0.048798 0.048547
-0.017932 0.041241 0.047731
-0.017640 0.041870 0.049418
-0.015015 0.041197 0.047971
-0.017994 0.043081 0.050328
0.008471 0.045285 0.027903
0.002527 0.045282 0.030646
0.005133 0.045346 0.030766
-0.000206 0.045460 0.033163
0.002492 0.045565 0.033622
-0.003463 0.045544 0.035286
-0.001337 0.045720 0.035568
-0.013232 0.041040 0.040705
-0.011812 0.041008 0.042090
-0.009034 0.040967 0.042542
-0.015070 0.041005 0.042533
-0.014985 0.041069 0.045092
-0.012333 0.040994 0.045298
-0.018216 0.041099 0.045484
-0.006528 0.058177 0.058797
-0.007195 0.060847 0.059795
-0.005865 0.061359 0.060325
-0.006533 0.063980 0.061051
-0.003531 0.063979 0.061099
-0.003529 0.066843 0.061924
-0.000719 0.066740 0.062083
0.000475 0.067671 0.063187
-0.003028 0.069033 0.062874
-0.000531 0.069780 0.063627
0.002470 0.069792 0.063829
0.002474 0.073242 0.063515
0.005146 0.072767 0.063361
0.006150 0.074109 0.062879
0.008478 0.073834 0.062349
0.003473 0.075973 0.063005
0.005474 0.076654 0.062908
0.008477 0.076635 0.062699
0.011220 0.076434 0.061912
0.008278 0.079607 0.063361
0.009487 0.078735 0.062920
0.011181 0.079053 0.062237
0.011126 0.081860 0.062505
0.013873 0.079021 0.060950
0.015805 0.079074 0.060244
0.017434 0.079075 0.059086
0.014172 0.081761 0.061417
0.016355 0.082027 0.060479
0.015507 0.067417 0.045417
0.018281 0.067709 0.044455
0.015365 0.070391 0.046411
0.018044 0.070428 0.045013
0.020077 0.070436 0.043550
0.021777 0.070449 0.042493
0.023874 0.070457 0.041131
0.025269 0.070432 0.039614
0.027016 0.070326 0.038124
0.028470 0.071111 0.037225
0.020531 0.073786 0.043357
0.022077 0.073489 0.042523
0.023935 0.073834 0.041243
0.025374 0.073811 0.039791
0.026979 0.073795 0.038244
0.028490 0.072463 0.037265
0.030079 0.073806 0.036054
0.032115 0.073810 0.034593
0.033541 0.073791 0.033143
0.034481 0.073756 0.031853
0.036097 0.073708 0.029797
0.028232 0.075117 0.036898
0.032038 0.077162 0.034513
0.033436 0.077137 0.033010
0.033833 0.068462 0.029110
0.034415 0.069405 0.027753
0.035275 0.069281 0.025458
0.036097 0.069115 0.022441
0.029397 0.071838 0.037332
0.030863 0.071767 0.035044
0.031645 0.071712 0.033551
0.032597 0.072009 0.031643
0.033758 0.072208 0.029537
0.034498 0.072127 0.027918
0.035471 0.072214 0.025415
0.029774 0.075195 0.037071
0.031215 0.075131 0.034721
0.031888 0.075304 0.033358
0.032878 0.074857 0.031440
0.044833 0.067072 0.016318
0.043440 0.067405 0.017280
0.041845 0.067437 0.016682
0.038775 0.067233 0.016616
0.041673 0.067426 0.018841
0.038690 0.066911 0.019614
0.037207 0.067789 0.018624
0.036589 0.066432 0.022326
0.044666 0.054123 0.001745
0.046926 0.059835 0.005389
0.047299 0.062939 0.008146
0.046442 0.065280 0.010791
0.044380 0.065771 0.010172
0.044348 0.066843 0.013484
0.041520 0.067027 0.013584
0.040404 0.067270 0.015394
0.044580 0.062290 0.005474
0.044602 0.059978 0.004042
0.044993 0.063551 0.006894
0.041460 0.053777 -0.000482
0.043987 0.057028 0.002335
0.044666 0.064680 0.008227
0.045175 0.057513 0.003576
0.029425 0.039103 -0.001200
0.032683 0.041711 -0.001869
0.029938 0.041372 -0.002221
0.031931 0.042896 -0.002768
0.035645 0.044630 -0.002105
0.034883 0.045767 -0.002829
0.038372 0.047812 -0.001788
0.036381 0.047160 -0.002512
0.041350 0.050562 -0.000702
0.038379 0.050664 -0.002065
0.025425 0.043774 0.006294
0.031592 0.046109 0.005167
0.028952 0.045205 0.005344
0.027434 0.045383 0.004613
0.030403 0.047012 0.004007
0.028918 0.046972 0.003665
0.037127 0.049712 0.003403
0.034389 0.049349 0.003136
0.037618 0.052038 0.002054
0.022394 0.041943 0.005814
0.019847 0.041552 0.008660
0.022809 0.041814 0.008825
0.025914 0.043142 0.007293
0.017918 0.042225 0.010273
0.020358 0.041884 0.011541
0.017229 0.043175 0.011130
0.019429 0.042539 0.012155
0.020568 0.043101 0.013733
0.007604 0.041313 0.023114
0.005297 0.041221 0.023335
0.005415 0.041429 0.025892
0.003138 0.042019 0.026408
0.004526 0.043108 0.029939
-0.014228 0.032371 0.025511
