PC1,PC2,PC3
-0.184050,0.211645,0.094121
-0.194061,0.214378,0.091525
-0.181848,0.218716,0.077489
-0.187881,0.332648,0.249074
-0.184992,0.311175,0.204157
-0.191103,0.325983,0.257444
-0.178159,0.330604,0.239260
-0.191279,0.223808,0.073834
-0.181438,0.225471,0.066791
-0.191061,0.236353,0.056760
-0.180179,0.241037,0.048664
-0.184869,0.326368,0.261816
-0.179869,0.269045,0.268952
-0.188656,0.266156,0.260296
-0.180056,0.298624,0.270415
-0.188477,0.290261,0.262060
-0.187119,0.314361,0.263871
-0.178387,0.318971,0.269783
-0.188261,0.148646,-0.148537
-0.180375,0.190261,0.012702
-0.189745,0.231075,-0.050468
-0.179287,0.227829,-0.059049
-0.188964,0.223061,-0.068836
-0.178928,0.219572,-0.078473
-0.185931,0.215112,-0.088586
-0.194555,0.207772,-0.097346
-0.196158,0.200110,-0.112776
-0.178436,0.209794,-0.099392
-0.184253,0.205168,-0.105351
-0.178234,0.201609,-0.108399
-0.187124,0.194982,-0.117468
-0.195785,0.187681,-0.126221
-0.176742,0.186584,-0.120817
-0.185610,0.179787,-0.129772
-0.194118,0.172137,-0.138376
-0.180434,0.157822,-0.141808
-0.182070,0.169609,-0.135422
-0.194150,0.218560,-0.018128
-0.178426,0.208396,-0.003166
-0.183827,0.217789,-0.012686
-0.185912,0.226421,-0.027126
-0.192729,0.227891,-0.034423
-0.181336,0.229882,-0.045609
-0.194640,0.204077,0.000686
-0.190405,0.168618,0.037885
-0.188603,0.213172,-0.008372
-0.185587,0.201889,0.003308
-0.179852,0.170954,0.031688
-0.187810,0.182286,0.021970
-0.195588,0.189950,0.016041
-0.186186,0.213230,-0.238306
-0.195349,0.224728,-0.238865
-0.178995,0.189967,-0.250282
-0.188816,0.194319,-0.251053
-0.195354,0.189546,-0.261407
-0.187771,0.188889,-0.259207
-0.179938,0.177581,-0.265308
-0.188729,0.170947,-0.274261
-0.195971,0.160557,-0.281747
-0.195765,0.142712,-0.289211
-0.176780,0.159045,-0.276306
-0.184305,0.149418,-0.284178
-0.176303,0.141582,-0.285645
-0.185740,0.133005,-0.291487
-0.178808,0.124320,-0.293620
-0.186994,0.114837,-0.297934
-0.193816,0.102216,-0.303230
-0.178365,0.069062,-0.317878
-0.180266,0.079290,-0.315426
-0.195343,0.084630,-0.310615
-0.195556,0.058977,-0.313704
-0.182303,0.058244,-0.318091
-0.179570,0.043542,-0.319312
-0.189043,0.096665,-0.308428
-0.176951,0.015754,-0.234453
-0.182407,-0.114014,-0.187856
-0.176856,-0.049230,-0.217795
-0.184780,-0.032252,-0.221906
-0.180655,-0.026218,-0.224846
-0.182246,-0.072126,-0.206847
-0.190156,-0.095428,-0.194000
-0.189463,-0.053034,-0.212415
-0.190337,-0.007406,-0.227882
-0.192200,-0.154922,-0.159182
-0.178244,-0.006570,-0.231077
-0.179630,-0.153238,-0.165611
-0.191846,-0.136807,-0.171950
-0.194352,-0.117284,-0.181964
-0.191360,-0.017664,-0.225011
-0.195318,0.034342,-0.228818
-0.195332,0.009371,-0.228461
-0.180503,0.030011,-0.233844
-0.181111,0.006343,-0.232810
-0.176569,-0.094979,-0.198627
-0.189194,0.022076,-0.231205
-0.186112,-0.135381,-0.175183
-0.179626,-0.173281,-0.149762
-0.187055,-0.224623,-0.086577
-0.180524,-0.208174,-0.115722
-0.191932,-0.174822,-0.143106
-0.188039,-0.197928,-0.122579
-0.178727,-0.224651,-0.096610
-0.190151,-0.209391,-0.107133
-0.179879,-0.191610,-0.133110
-0.187137,-0.167627,-0.151455
-0.185052,-0.160936,-0.157941
-0.187845,-0.186321,-0.135327
-0.193934,-0.190445,-0.128045
-0.190353,-0.270733,0.040643
-0.189431,-0.266997,0.021168
-0.183870,-0.270156,0.026889
-0.188654,-0.261312,0.003381
-0.180435,-0.266282,0.011801
-0.193956,-0.248111,-0.020104
-0.188800,-0.254439,-0.010432
-0.179878,-0.258681,-0.006920
-0.186646,-0.244421,-0.030838
-0.189264,-0.235794,-0.052952
-0.178255,-0.245768,-0.040143
-0.190470,-0.228743,-0.071690
-0.184512,-0.236144,-0.066106
-0.195962,-0.275195,0.006368
-0.183784,-0.284634,0.013448
-0.190868,-0.274635,-0.009401
-0.185382,-0.279711,-0.000737
-0.176497,-0.288033,0.006264
-0.191889,-0.271423,-0.027953
-0.182855,-0.279021,-0.019988
-0.178909,-0.283513,-0.010290
-0.178976,-0.272581,-0.038903
-0.187620,-0.226076,0.143814
-0.195962,-0.246013,0.121297
-0.183144,-0.242761,0.131182
-0.188984,-0.246822,0.120872
-0.193959,-0.251339,0.102326
-0.187502,-0.247813,0.108622
-0.182269,-0.245929,0.113585
-0.189505,-0.262930,0.085829
-0.181200,-0.257600,0.095023
-0.195290,-0.265838,0.076691
-0.195132,-0.267830,0.062904
-0.188761,-0.268320,0.068622
-0.178970,-0.267520,0.077679
-0.195705,-0.266738,0.045519
-0.187623,-0.268472,0.056116
-0.177768,-0.272764,0.059143
-0.185888,-0.270830,0.048463
-0.195143,-0.277976,0.027166
-0.185553,-0.283152,0.032311
-0.177813,-0.283523,0.041668
-0.177038,-0.290437,0.023498
-0.181872,-0.216648,0.153022
-0.180129,-0.193829,0.155348
-0.188505,-0.199053,0.146755
-0.184288,-0.182542,0.148870
-0.192838,-0.185961,0.140108
-0.181378,-0.171417,0.138343
-0.192274,-0.178453,0.130377
-0.189421,-0.171148,0.121923
-0.181399,-0.155145,0.124985
-0.189422,-0.161353,0.116789
-0.179975,-0.128341,0.128190
-0.187163,-0.137774,0.120342
-0.188895,-0.114720,0.120879
-0.179499,-0.107329,0.131111
-0.187739,-0.091642,0.124537
-0.181972,-0.081257,0.131258
-0.180756,-0.056251,0.135754
-0.188475,-0.062862,0.127296
-0.196096,-0.069641,0.118748
-0.180639,-0.032972,0.138048
-0.189720,-0.037624,0.128821
-0.179360,-0.006444,0.141654
-0.184834,-0.007937,0.136655
-0.188625,-0.012193,0.131997
-0.194530,0.001370,0.127938
-0.181730,0.019050,0.141937
-0.187205,0.010456,0.135782
-0.192220,0.008256,0.130390
-0.181235,0.039617,0.145045
-0.188124,0.036999,0.138032
-0.160991,0.045600,0.277001
-0.157408,0.061399,0.277579
-0.166929,0.065280,0.268666
-0.164449,0.074197,0.262763
-0.170472,0.079715,0.256638
-0.156539,0.173425,0.290924
-0.157596,0.195264,0.288018
-0.166170,0.191170,0.280630
-0.173521,0.205806,0.272200
-0.165889,0.214195,0.279855
-0.156427,0.242667,0.290667
-0.165591,0.238298,0.281434
-0.173442,0.232131,0.272952
-0.163563,0.262930,0.284802
-0.171480,0.256880,0.276374
-0.167263,0.322068,0.225389
-0.161611,0.313289,0.217861
-0.170145,0.306253,0.207887
-0.162024,0.278528,0.201031
-0.170140,0.269533,0.190918
-0.161185,0.263385,0.193017
-0.161653,0.257997,0.178575
-0.167632,0.258283,0.172505
-0.159148,0.258536,0.161426
-0.167879,0.257687,0.153803
-0.159994,0.260954,0.143349
-0.169190,0.254849,0.134040
-0.176174,0.243419,0.126978
-0.161889,0.259535,0.122989
-0.169309,0.249237,0.115451
-0.174637,0.233718,0.110114
-0.160319,0.257964,0.104584
-0.164503,0.251805,0.103414
-0.166518,0.237747,0.097832
-0.172212,0.225838,0.098720
-0.166453,0.227365,0.089196
-0.170380,0.220544,0.088328
-0.174954,0.215976,0.083682
-0.156493,0.253518,0.091555
-0.157243,0.244664,0.085037
-0.161146,0.228792,0.077636
-0.169842,0.222539,0.069893
-0.174996,0.230513,0.058576
-0.161551,0.228914,0.058739
-0.172493,0.235349,0.052329
-0.163161,0.241773,0.042686
-0.171211,0.323013,0.265108
-0.156953,0.309470,0.278053
-0.162701,0.321884,0.253012
-0.170563,0.326848,0.245534
-0.161875,0.322492,0.236422
-0.172088,0.326458,0.231178
-0.162738,0.286089,0.286020
-0.172792,0.282426,0.276882
-0.161103,0.301165,0.285291
-0.170449,0.305883,0.278426
-0.166381,0.316757,0.275548
-0.171858,0.250494,-0.217235
-0.163085,0.254896,-0.209289
-0.161991,0.236921,-0.217527
-0.168137,0.309009,-0.144371
-0.167823,0.227067,-0.225462
-0.163707,0.308884,-0.135059
-0.163976,0.304259,-0.153337
-0.174160,0.307761,-0.152517
-0.169959,0.303234,-0.163455
-0.162570,0.296461,-0.171967
-0.169975,0.292364,-0.181312
-0.160057,0.282251,-0.184383
-0.168867,0.277410,-0.196656
-0.159085,0.272022,-0.192618
-0.175486,0.306905,-0.103834
-0.168250,0.279425,-0.077488
-0.170203,0.261622,-0.061473
-0.158409,0.259220,-0.060107
-0.166399,0.296225,-0.093473
-0.156765,0.292230,-0.093957
-0.175274,0.313607,-0.124721
-0.156610,0.274645,-0.076032
-0.165401,0.308262,-0.115372
-0.170753,0.246448,-0.045023
-0.157602,0.096458,-0.308942
-0.161677,0.217492,-0.223641
-0.162588,0.199042,-0.229542
-0.172317,0.193031,-0.239071
-0.165348,0.183431,-0.245897
-0.172775,0.180155,-0.256522
-0.158401,0.168736,-0.254346
-0.168084,0.165930,-0.267439
-0.158448,0.154663,-0.267540
-0.168668,0.150912,-0.277643
-0.160388,0.142608,-0.278977
-0.168272,0.133752,-0.287141
-0.158607,0.127581,-0.291622
-0.166499,0.118060,-0.297307
-0.172891,0.109682,-0.301689
-0.169660,0.102370,-0.305810
-0.176078,0.091886,-0.311107
-0.162564,0.110183,-0.300645
-0.176209,0.217344,-0.232648
-0.170613,0.054833,-0.322007
-0.165680,0.064733,-0.320877
-0.163118,0.052128,-0.323546
-0.161283,0.078256,-0.316398
-0.163900,0.085427,-0.313156
-0.170433,0.212993,-0.230340
-0.167794,-0.067670,-0.321584
-0.162597,-0.060137,-0.323159
-0.170932,-0.109678,-0.312222
-0.161740,-0.171655,-0.290767
-0.157940,-0.045166,-0.324459
-0.165147,-0.234404,-0.258388
-0.169573,-0.153099,-0.296909
-0.161678,-0.084927,-0.320450
-0.166321,-0.044154,-0.323262
-0.174086,-0.216905,-0.265871
-0.163774,-0.193387,-0.280964
-0.160911,-0.106964,-0.314878
-0.161879,-0.213451,-0.271588
-0.170181,-0.195375,-0.278378
-0.173733,-0.173704,-0.286938
-0.166398,-0.094004,-0.317774
-0.162754,-0.129278,-0.307123
-0.167701,-0.138441,-0.303097
-0.157140,-0.184435,-0.148790
-0.169696,-0.205932,-0.122880
-0.169717,-0.187827,-0.139899
-0.175728,-0.238597,-0.076936
-0.156670,-0.165900,-0.165178
-0.157230,-0.235203,-0.096262
-0.169612,-0.223924,-0.105806
-0.169571,-0.169699,-0.156755
-0.161232,-0.220679,-0.113069
-0.166277,-0.249769,-0.066091
-0.159636,-0.202162,-0.129768
-0.157884,-0.248372,-0.076845
-0.166628,-0.239152,-0.085225
-0.170893,-0.234496,-0.089297
-0.173184,-0.270865,0.038765
-0.170567,-0.270552,0.022215
-0.161422,-0.276465,0.026612
-0.171619,-0.266016,0.002199
-0.163647,-0.271497,0.010283
-0.172050,-0.256822,-0.016424
-0.160513,-0.267762,-0.005137
-0.169728,-0.253521,-0.032838
-0.161986,-0.259270,-0.025078
-0.174504,-0.246968,-0.057555
-0.170554,-0.251361,-0.048018
-0.160115,-0.259293,-0.043448
-0.166425,-0.288355,-0.006050
-0.174063,-0.277656,-0.029277
-0.166128,-0.275580,-0.038949
-0.162515,-0.281344,-0.022820
-0.158207,-0.285600,-0.013343
-0.173265,-0.226853,0.154971
-0.163816,-0.221662,0.164649
-0.172960,-0.238535,0.140983
-0.163312,-0.233226,0.150413
-0.173629,-0.242671,0.121840
-0.163215,-0.238884,0.131781
-0.172828,-0.249813,0.103677
-0.163685,-0.243622,0.112860
-0.168868,-0.263096,0.087474
-0.159290,-0.257793,0.096965
-0.169122,-0.273041,0.072479
-0.160493,-0.280278,0.070152
-0.170361,-0.279741,0.052299
-0.161353,-0.284627,0.053281
-0.167800,-0.288091,0.044906
-0.161056,-0.295202,0.036518
-0.166958,-0.295199,0.026729
-0.166710,-0.293740,0.013838
-0.159904,-0.295196,0.019835
-0.156252,-0.196973,0.179370
-0.164175,-0.203377,0.171115
-0.173326,-0.208014,0.162007
-0.162597,-0.177907,0.171856
-0.171782,-0.182482,0.162762
-0.160921,-0.162939,0.158146
-0.171051,-0.167402,0.148804
-0.158520,-0.151172,0.149316
-0.171181,-0.150973,0.135543
-0.159421,-0.251376,0.253435
-0.163712,-0.226824,0.227994
-0.163954,-0.204501,0.229750
-0.171399,-0.209811,0.221800
-0.163351,-0.177908,0.233110
-0.172296,-0.182799,0.223801
-0.157014,-0.145716,0.243152
-0.164817,-0.152202,0.234758
-0.172512,-0.158853,0.226285
-0.165329,-0.123841,0.237373
-0.171106,-0.134163,0.230646
-0.163529,-0.102054,0.240652
-0.173391,-0.108635,0.230758
-0.158514,-0.057759,0.277782
-0.158877,-0.090258,0.246493
-0.172429,-0.091121,0.233080
-0.167872,-0.044249,0.269608
-0.156561,-0.076283,0.250102
-0.164004,-0.074415,0.243263
-0.170389,-0.081462,0.236120
-0.173233,-0.062355,0.235632
-0.138444,0.277901,0.296674
-0.152266,0.054869,0.284063
-0.141928,0.060228,0.292184
-0.138171,0.069154,0.286336
-0.144118,0.068387,0.281721
-0.154129,0.069634,0.271877
-0.143420,0.159863,0.303107
-0.149831,0.175067,0.295767
-0.141182,0.185030,0.303895
-0.148600,0.198545,0.297135
-0.140742,0.210883,0.304326
-0.155621,0.218114,0.290467
-0.138475,0.233357,0.306350
-0.148284,0.230478,0.298160
-0.138026,0.255888,0.305735
-0.147562,0.254615,0.299370
-0.155130,0.268212,0.292794
-0.148501,0.276792,0.297271
-0.147272,0.293398,0.218238
-0.151997,0.285650,0.209465
-0.142655,0.269674,0.211200
-0.149177,0.262020,0.204138
-0.137964,0.244049,0.202869
-0.147158,0.255050,0.197222
-0.153277,0.255979,0.187227
-0.144281,0.251817,0.179016
-0.154189,0.256787,0.168876
-0.149368,0.261154,0.150685
-0.150105,0.264333,0.133197
-0.141567,0.267968,0.123848
-0.154601,0.264301,0.111873
-0.146231,0.268352,0.115704
-0.136524,0.270338,0.107185
-0.146364,0.266637,0.101818
-0.153302,0.259887,0.094792
-0.143900,0.260360,0.081283
-0.146861,0.254303,0.073677
-0.149277,0.245940,0.071247
-0.153768,0.233241,0.066710
-0.139314,0.253602,0.062933
-0.141855,0.245574,0.060354
-0.146268,0.237464,0.055812
-0.154901,0.234837,0.049029
-0.138861,0.241864,0.045100
-0.148542,0.295541,0.288508
-0.139894,0.295222,0.275141
-0.149461,0.306071,0.269942
-0.151605,0.309805,0.262890
-0.145745,0.306916,0.252602
-0.154019,0.316891,0.243899
-0.140255,0.302165,0.244401
-0.143086,0.303780,0.234775
-0.154578,0.315075,0.228436
-0.140047,0.293748,0.227565
-0.136367,0.273784,0.223526
-0.141636,0.247329,0.192952
-0.141570,0.257903,0.158176
-0.138295,0.263270,0.139501
-0.140818,0.252853,0.211675
-0.155490,0.291812,0.290835
-0.146225,0.213456,-0.053309
-0.139059,0.207719,-0.044127
-0.137382,0.134004,-0.118753
-0.151570,0.155826,-0.123546
-0.139346,0.151657,-0.114489
-0.150543,0.162718,0.034786
-0.136262,0.167875,-0.100410
-0.144830,0.127642,-0.126095
-0.154404,0.175838,-0.114150
-0.152972,0.202861,-0.090157
-0.143982,0.192871,-0.090942
-0.151944,0.190128,-0.100402
-0.142208,0.160492,-0.112167
-0.144485,0.149082,-0.120216
-0.146744,0.181629,-0.102147
-0.154940,0.143085,-0.130504
-0.138694,0.182033,-0.093589
-0.150814,0.180916,0.016181
-0.151376,0.197522,-0.000635
-0.141483,0.170546,0.024673
-0.154665,0.217685,-0.057575
-0.137754,0.183201,0.009043
-0.137042,0.204508,-0.060720
-0.154124,0.211534,-0.076124
-0.140046,0.198688,-0.010800
-0.147838,0.207179,-0.018190
-0.136685,0.204275,-0.029534
-0.155769,0.213687,-0.021360
-0.145793,0.211853,-0.033178
-0.139158,0.197423,-0.079064
-0.154350,0.219345,-0.041933
-0.147046,0.211179,-0.065783
-0.144714,0.206848,-0.072560
-0.136431,0.125858,-0.292638
-0.139433,0.131560,-0.288527
-0.151163,0.107798,-0.304137
-0.144713,0.117313,-0.298810
-0.147917,0.123417,-0.294866
-0.140421,0.102863,-0.309805
-0.145443,0.198341,-0.220252
-0.153361,0.202404,-0.222122
-0.138800,0.196875,-0.229933
-0.145946,0.186793,-0.236200
-0.152411,0.176639,-0.243942
-0.137317,0.199656,-0.228933
-0.139443,0.171482,-0.253465
-0.147060,0.161015,-0.258655
-0.144508,0.156326,-0.263111
-0.150592,0.147465,-0.269302
-0.141932,0.143646,-0.274670
-0.150789,0.136719,-0.283573
-0.151316,0.051040,-0.324086
-0.139013,0.045226,-0.324334
-0.148266,0.070072,-0.319664
-0.144914,0.084609,-0.316208
-0.138149,0.162743,-0.263488
-0.145876,0.095569,-0.311925
-0.138700,0.202954,-0.212781
-0.143768,0.057269,-0.322628
-0.139249,0.093752,-0.314293
-0.154751,0.087424,-0.312769
-0.155773,-0.065000,-0.215565
-0.147094,-0.122289,-0.192790
-0.148352,0.024503,-0.240182
-0.147350,-0.146087,-0.180547
-0.152942,-0.021623,-0.231400
-0.147177,-0.081794,-0.209999
-0.143392,-0.016668,-0.233845
-0.152883,-0.105371,-0.199649
-0.143887,0.036057,-0.240399
-0.137517,-0.162014,-0.170746
-0.151243,0.000504,-0.237176
-0.136923,-0.139386,-0.185154
-0.142431,0.006238,-0.238894
-0.146044,-0.037410,-0.226907
-0.152502,-0.040794,-0.224944
-0.154596,-0.143432,-0.180825
-0.148917,-0.089434,-0.206890
-0.155467,-0.126631,-0.189349
-0.139234,-0.118762,-0.195229
-0.145023,-0.101197,-0.202511
-0.137266,-0.100726,-0.203208
-0.137115,-0.073913,-0.213822
-0.145785,-0.056685,-0.219813
-0.137304,-0.054623,-0.221385
-0.139899,-0.266561,-0.240871
-0.148214,-0.261732,-0.243485
-0.144174,-0.299369,-0.205052
-0.142944,-0.285129,-0.222695
-0.151055,-0.291932,-0.211827
-0.146633,-0.329416,-0.171025
-0.146213,-0.315694,-0.187468
-0.146825,-0.273528,-0.233708
-0.140391,-0.346510,-0.147006
-0.153776,-0.281209,-0.223124
-0.151116,-0.347322,-0.137950
-0.137539,-0.308043,-0.194764
-0.139354,-0.353891,-0.130456
-0.153131,-0.305637,-0.198724
-0.154219,-0.366517,-0.047771
-0.145797,-0.254883,-0.249752
-0.156023,-0.362390,-0.066918
-0.145200,-0.368970,-0.060133
-0.153895,-0.359045,-0.083604
-0.144313,-0.364411,-0.077502
-0.152677,-0.353017,-0.100766
-0.143146,-0.359320,-0.094290
-0.137312,-0.362480,-0.087895
-0.155235,-0.347657,-0.117593
-0.144186,-0.354362,-0.113427
-0.137215,-0.335439,-0.164194
-0.136445,-0.372779,-0.055237
-0.145413,-0.305783,0.254789
-0.155198,-0.366373,0.052787
-0.146569,-0.296884,0.271412
-0.156062,-0.377008,0.090052
-0.148589,-0.375036,0.080649
-0.154226,-0.301895,0.258880
-0.136525,-0.291330,0.278917
-0.153986,-0.312235,0.244561
-0.153070,-0.319449,0.226402
-0.143086,-0.314854,0.236071
-0.154133,-0.323047,0.207117
-0.144116,-0.318462,0.216791
-0.152741,-0.336284,0.193378
-0.142444,-0.332157,0.203190
-0.136588,-0.327956,0.209437
-0.142428,-0.346825,0.191950
-0.152990,-0.360395,0.167014
-0.143331,-0.355164,0.176490
-0.151920,-0.368088,0.149025
-0.141154,-0.367619,0.159775
-0.150066,-0.377523,0.131752
-0.140547,-0.374403,0.141691
-0.151747,-0.379919,0.112108
-0.139817,-0.379073,0.123077
-0.143708,-0.377218,0.102121
-0.139764,-0.378371,0.083524
-0.148679,-0.368837,0.058890
-0.140985,-0.376618,0.070749
-0.136539,-0.373876,0.048601
-0.145707,-0.369641,0.043755
-0.146570,-0.274813,0.274164
-0.139253,-0.180666,0.197009
-0.152944,-0.174948,0.182027
-0.142807,-0.163590,0.188969
-0.142087,-0.157056,0.181118
-0.152431,-0.164013,0.175480
-0.149473,-0.156908,0.166966
-0.140078,-0.150894,0.172998
-0.141306,-0.144507,0.166779
-0.149813,-0.148011,0.157959
-0.146383,-0.128233,0.161615
-0.155128,-0.133468,0.152144
-0.139283,-0.118676,0.169520
-0.139945,-0.097149,0.171074
-0.147475,-0.103032,0.162910
-0.155581,-0.108618,0.154065
-0.139221,-0.069398,0.174949
-0.146821,-0.075150,0.166820
-0.155184,-0.083949,0.157625
-0.140194,-0.044519,0.176223
-0.147551,-0.053628,0.168482
-0.155314,-0.036658,0.162414
-0.139894,-0.017530,0.178238
-0.145964,-0.027314,0.171713
-0.145487,0.019275,0.205222
-0.154944,-0.012077,0.164607
-0.136340,0.040963,0.216159
-0.145265,0.037503,0.207035
-0.153503,0.029291,0.198317
-0.146724,-0.000965,0.173819
-0.151582,-0.003410,0.168303
-0.127636,0.141864,0.227471
-0.123971,0.156944,0.220772
-0.130770,0.178539,0.217555
-0.122334,0.138058,0.226669
-0.118690,0.161097,0.208552
-0.122549,0.172892,0.203827
-0.131272,0.192252,0.199185
-0.119588,0.171570,0.195387
-0.117756,0.171037,0.189630
-0.117881,0.120985,0.211924
-0.117407,0.136167,0.165395
-0.118453,0.162213,0.166641
-0.118173,0.126420,0.162043
-0.119103,0.150108,0.161190
-0.116639,0.112485,0.152231
-0.120072,0.128383,0.148024
-0.128627,-0.038378,0.224205
-0.119680,-0.027044,0.233582
-0.124920,-0.010647,0.226187
-0.131551,-0.020758,0.217799
-0.119550,-0.000702,0.234747
-0.127119,-0.009578,0.214564
-0.131497,-0.012751,0.208664
-0.118553,0.024701,0.238098
-0.123574,0.012324,0.226643
-0.124904,0.001203,0.215106
-0.126813,0.037248,0.230607
-0.129550,0.029046,0.227628
-0.117811,0.044859,0.239374
-0.125355,0.061097,0.233356
-0.134566,0.058790,0.225089
-0.123215,0.085343,0.234809
-0.133763,0.082345,0.226111
-0.132418,0.105031,0.226732
-0.123520,0.115291,0.231376
-0.129787,0.130533,0.227704
-0.132706,0.155147,0.225427
-0.132579,0.270437,0.113025
-0.121006,0.269412,0.120111
-0.125878,0.274989,0.096935
-0.135428,0.268034,0.089890
-0.117031,0.279608,0.085537
-0.124918,0.270451,0.077540
-0.133497,0.262955,0.068849
-0.117118,0.273913,0.067021
-0.124517,0.263543,0.059536
-0.131054,0.254184,0.051970
-0.135749,0.247379,0.052772
-0.116330,0.266168,0.049363
-0.122976,0.253854,0.042676
-0.126356,0.277192,0.272659
-0.135526,0.293586,0.266406
-0.131929,0.290405,0.260610
-0.130873,0.288583,0.249224
-0.130601,0.281014,0.236568
-0.133687,0.286533,0.233530
-0.125949,0.228082,0.210930
-0.118543,0.226987,0.198996
-0.127200,0.237805,0.191545
-0.132083,0.243463,0.184658
-0.123826,0.244667,0.173952
-0.133667,0.252384,0.165677
-0.122371,0.253627,0.154528
-0.130241,0.259301,0.147057
-0.123486,0.260354,0.140404
-0.127482,0.264968,0.131326
-0.122821,0.273979,0.267460
-0.121392,0.270360,0.256335
-0.124055,0.263690,0.241905
-0.125759,0.230509,0.226147
-0.124130,0.240193,0.233644
-0.128171,0.257438,0.230298
-0.134371,0.245528,0.216959
-0.128908,0.283345,-0.121100
-0.129822,0.255446,-0.175002
-0.129500,0.245876,-0.047163
-0.135099,0.248839,-0.054499
-0.124032,0.251622,-0.060526
-0.129924,0.261185,-0.072074
-0.124675,0.264575,-0.080792
-0.117634,0.263886,-0.087366
-0.119889,0.269101,-0.094953
-0.118217,0.228921,-0.181365
-0.126783,0.226300,-0.190218
-0.121860,0.218882,-0.193269
-0.129207,0.210988,-0.203189
-0.134803,0.267604,-0.172811
-0.117618,0.241075,-0.169711
-0.120692,0.233741,-0.179291
-0.121499,0.276426,-0.130785
-0.131142,0.281535,-0.104774
-0.127232,0.280064,-0.140513
-0.122307,0.277365,-0.114009
-0.121964,0.270952,-0.146660
-0.126801,0.270414,-0.157722
-0.131433,0.284919,-0.135788
-0.130523,0.271620,-0.086571
-0.130740,0.279887,-0.152811
-0.124738,0.261117,-0.164658
-0.131233,0.142166,-0.281612
-0.116528,0.066419,-0.323365
-0.125674,0.155690,-0.275663
-0.120787,0.170178,-0.266730
-0.118187,0.165343,-0.271143
-0.125015,0.070315,-0.322978
-0.122576,0.107947,-0.307147
-0.116309,0.099721,-0.311191
-0.128061,0.093997,-0.315709
-0.133335,0.112100,-0.303831
-0.124909,0.122136,-0.295568
-0.118430,0.134286,-0.289155
-0.120696,0.211036,-0.211189
-0.129868,0.205243,-0.219436
-0.128818,0.203619,-0.228136
-0.118107,0.203823,-0.231155
-0.126636,0.194866,-0.238665
-0.132850,0.183426,-0.246362
-0.123292,0.182693,-0.255184
-0.131631,0.170675,-0.262346
-0.135804,0.156714,-0.268743
-0.132502,0.057967,-0.323388
-0.122529,0.140932,-0.284898
-0.131554,0.078771,-0.320401
-0.120824,0.054973,-0.325083
-0.132047,0.030802,-0.240447
-0.123918,-0.011279,-0.235406
-0.126662,0.042257,-0.239693
-0.136091,-0.010438,-0.235897
-0.117791,-0.000698,-0.237485
-0.128754,-0.157498,-0.174038
-0.134496,-0.033793,-0.228877
-0.122165,-0.155415,-0.176443
-0.116693,-0.027891,-0.230368
-0.121577,-0.135949,-0.188530
-0.125168,0.015053,-0.239901
-0.132284,0.008075,-0.239455
-0.124239,-0.033273,-0.229286
-0.131754,-0.131831,-0.189594
-0.129679,-0.119011,-0.195883
-0.120354,-0.111512,-0.199652
-0.129382,-0.092150,-0.207248
-0.120705,-0.090698,-0.208438
-0.128730,-0.071947,-0.215313
-0.124920,-0.052065,-0.222938
-0.116304,-0.225107,-0.115670
-0.121483,-0.176859,-0.158834
-0.130772,-0.211098,-0.129739
-0.124326,-0.217974,-0.123616
-0.128086,-0.227339,-0.105767
-0.131860,-0.257701,-0.071520
-0.129800,-0.195831,-0.145753
-0.123039,-0.206172,-0.137931
-0.119138,-0.232838,-0.099186
-0.130816,-0.174516,-0.161043
-0.131877,-0.272299,-0.017950
-0.135281,-0.270049,-0.040273
-0.128557,-0.275158,-0.009122
-0.133510,-0.232377,-0.099242
-0.119039,-0.246979,-0.082465
-0.125091,-0.251500,-0.078794
-0.129572,-0.241587,-0.088922
-0.125387,-0.264635,-0.058502
-0.120403,-0.260586,-0.066404
-0.123056,-0.268483,-0.048049
-0.124252,-0.281798,0.005586
-0.125375,-0.190816,-0.149407
-0.126703,-0.291111,0.038103
-0.133530,-0.283771,0.014179
-0.129651,-0.287372,0.022587
-0.117601,-0.290428,0.028771
-0.123978,-0.270495,-0.027835
-0.134940,-0.301512,0.263232
-0.123165,-0.293465,0.285585
-0.125498,-0.297830,0.273101
-0.117916,-0.297307,0.274610
-0.133503,-0.309452,0.245485
-0.123884,-0.304135,0.254941
-0.119800,-0.300554,0.263563
-0.133807,-0.314663,0.226788
-0.124250,-0.309066,0.236133
-0.124258,-0.336056,0.213408
-0.118930,-0.329407,0.224437
-0.130943,-0.345067,0.202567
-0.132358,-0.354737,0.187208
-0.119274,-0.353861,0.198379
-0.123389,-0.357043,0.189637
-0.132520,-0.362409,0.171879
-0.124692,-0.357244,0.179623
-0.117698,-0.358313,0.179205
-0.132561,-0.369349,0.162079
-0.125876,-0.366271,0.168579
-0.127591,-0.373328,0.152738
-0.116994,-0.369815,0.162818
-0.132422,-0.375414,0.143648
-0.130979,-0.376420,0.131498
-0.125304,-0.375352,0.136780
-0.118159,-0.373318,0.143559
-0.131868,-0.376365,0.113035
-0.120600,-0.374368,0.123587
-0.133208,-0.379446,0.093722
-0.121947,-0.380015,0.104816
-0.131522,-0.381630,0.075792
-0.122244,-0.382782,0.085624
-0.131220,-0.378290,0.060207
-0.123058,-0.382592,0.067128
-0.119256,-0.379059,0.048925
-0.132017,-0.284650,0.286567
